DATE,Station-Point,Latitude,Longitude,0,10,20,30,50,75,100,125,150,200,250,300,400,500,SSH
2005-08-27,105-11,37.5533,131.2433,22.72,22.44,18.67,15.42,13.88,13.74,9.76,4.71,3.26,1.74,1.26,0.98,0.71,0.59,0.5637
2006-02-24,105-11,37.5533,131.2433,10.48,10.53,10.54,10.55,10.42,10.13,9.76,7.29,6.03,3.54,1.71,1.24,0.81,0.63,0.4828
2007-02-07,105-11,37.5533,131.2433,8.8831,8.8706,8.6784,8.4389,7.3525,5.6077,4.2963,2.9493,2.0336,1.4238,1.1206,0.9287,0.7101,0.5995,0.4949
2007-04-07,105-11,37.5533,131.2433,10.2255,10.234,10.2361,10.2032,9.2687,7.602,5.5459,4.39,3.3360000000000003,1.8319,1.2529,1.0358,0.7703,0.6254,0.5462
2007-06-13,105-11,37.5533,131.2433,17.715,17.4725,13.4675,11.1887,6.5012,4.7902,3.5438,2.3409,1.8181,1.3268,1.0433,0.8629,0.6936,0.5670000000000001,0.5698
2007-08-18,105-11,37.5533,131.2433,24.709,24.303,18.832,17.3171,15.5107,13.1087,7.6518,4.2648,3.3244,1.8151,1.2697,0.9807,0.7562,0.6081,0.6832
2007-10-11,105-11,37.5533,131.2433,21.3953,21.4117,21.5365,19.2099,14.4285,10.5111,5.9199,4.3175,2.9601,1.7431,1.3159999999999998,1.0087,0.7371,0.607,0.6168
2007-12-11,105-11,37.5533,131.2433,15.6256,15.6651,15.6787,15.6865,15.6609,15.1956,13.2889,10.0679,7.5355,2.9337,1.7695,1.2690000000000001,0.9209,0.7254,0.7407
2008-02-19,105-11,37.5533,131.2433,11.4032,11.3972,11.3951,11.3955,11.3968,11.3998,11.4014,11.4028,11.404000000000002,9.6909,3.9201,1.6737,0.9833,0.7524,0.6717000000000001
2008-04-09,105-11,37.5533,131.2433,10.6468,10.073,8.925,8.4523,7.6591,6.4817,5.1375,3.1808,2.0167,1.4647,1.0917,0.9231,0.77,0.6437,0.5232
2008-06-13,105-11,37.5533,131.2433,19.0394,18.0396,16.1078,13.6587,11.7672,9.6549,6.5437,4.9238,3.1458,1.6378,1.1371,0.8873,0.7344,0.5906,0.517
2008-08-09,105-11,37.5533,131.2433,24.1482,21.6452,18.4489,16.1896,14.6951,11.3844,10.4068,8.5785,6.0696,2.1969,1.3458,1.0102,0.7514,0.6021,0.5947
2008-10-12,105-11,37.5533,131.2433,20.1663,20.1692,20.0478,17.1424,12.081,7.7212,4.7415,3.0031,2.1149,1.324,1.0291,0.8978,0.7195,0.5805,0.5823
2009-02-26,105-11,37.5533,131.2433,10.3027,10.306,10.3085,10.3121,10.3082,10.2816,9.9069,7.5252,5.3488,2.3097,1.2975,0.9343,0.7194,0.5643,0.5414
2009-04-09,105-11,37.5533,131.2433,13.2064,13.1961,12.0792,11.9147,11.8165,10.5818,9.5116,6.0242,3.8696,1.7505,1.1002,0.8917,0.6702,0.5792,0.4994
2009-06-08,105-11,37.5533,131.2433,16.8975,16.5481,15.5902,13.8214,12.0963,11.2241,10.2843,9.9273,8.6912,4.4428,2.0137,1.2252,0.8402,0.6489,0.6593
2009-08-22,105-11,37.5533,131.2433,25.1077,25.1227,25.0638,24.5451,21.2558,13.3643,11.2912,10.1551,7.2418,3.1227,1.5543,1.1092,0.7708,0.6135,0.7663000000000001
2009-10-13,105-11,37.5533,131.2433,20.8377,20.8408,20.8413,20.8181,17.2018,15.2953,14.0566,11.4639,10.1111,5.2513,2.1723,1.2365,0.8229,0.6554,0.8324
2009-12-23,105-11,37.5533,131.2433,10.8052,10.8085,10.6162,10.4893,10.3945,8.0849,4.0444,2.5397,2.1272,1.2616,0.9641,0.7988,0.6416,0.5322,0.5311
2010-02-23,105-11,37.5533,131.2433,9.4757,9.4976,9.4922,9.4792,9.3642,9.079,8.6868,8.6708,7.9031,5.3753,2.0611,1.2536,0.8174,0.6244,0.5413
2010-04-05,105-11,37.5533,131.2433,12.5503,12.5419,12.3711,12.0447,10.8808,10.7695,10.7675,10.5542,8.5178,3.8402,1.8497,1.1457,0.7268,0.5689,0.5309
2010-06-20,105-11,37.5533,131.2433,22.7306,20.514,16.3928,15.6475,13.9045,10.8815,7.922999999999999,5.3192,3.1233,1.804,1.1117,0.9134,0.6932,0.5655,0.519
2010-10-16,105-11,37.5533,131.2433,20.7335,20.747,20.7406,17.7481,13.4382,7.9516,4.0766,2.7208,2.0441,1.3095,0.9869,0.8354,0.6405,0.537,0.6823
2010-12-20,105-11,37.5533,131.2433,15.6653,15.5803,15.1769,14.9055,14.7674,14.2112,13.6595,11.5091,9.0214,3.154,1.6609,1.1259,0.8124,0.6311,0.6959000000000001
2011-02-19,105-11,37.5533,131.2433,9.4151,10.2267,10.231,10.231,10.2226,10.0562,10.0588,9.9935,9.7712,7.9636,3.9178,2.0724,0.9887,0.7364,0.6123000000000001
2011-04-11,105-11,37.5533,131.2433,10.117,10.1183,10.1132,10.1038,9.9265,9.6526,9.5308,9.3968,9.2406,7.1242,4.3547,2.4122,1.1856,0.833,0.6089
2011-06-12,105-11,37.5533,131.2433,,,,,,,,,,,,,,,0.5755
2011-08-28,105-11,37.5533,131.2433,24.4937,20.9004,15.0751,12.0159,9.4385,8.1068,4.8993,2.8203,2.1612,1.5915,1.2214,1.1165,0.8221,0.6504,0.5765
2011-10-08,105-11,37.5533,131.2433,20.7036,20.5624,20.288,17.9445,14.1609,10.4202,5.7672,3.1369,2.3385,1.5915,1.2712,1.1344,0.8498,0.6507,0.7158
2011-12-14,105-11,37.5533,131.2433,16.0341,16.0111,16.0104,15.9101,15.5368,14.9062,12.2292,5.1739,3.2677,1.6909,1.3529,1.1502,0.8516,0.6893,0.6261
2012-02-12,105-11,37.5533,131.2433,9.9518,9.9577,9.8037,9.6634,9.5453,9.3412,8.4207,4.9216,2.9672,1.618,1.3136,1.0187,0.7895,0.6605,0.4954
2012-04-09,105-11,37.5533,131.2433,12.1021,12.0908,11.9961,11.2424,10.6378,9.9691,7.9737,5.2453,3.4281,1.7804,1.3940000000000001,1.1007,0.8259,0.6662,0.4531
2012-06-27,105-11,37.5533,131.2433,21.0139,20.6544,15.8611,14.9166,14.5316,9.729,7.1201,5.8169,3.8532,1.9509,1.431,1.1075,0.8076,0.6344,0.6639
2012-08-24,105-11,37.5533,131.2433,26.0067,26.0057,25.3626,15.2215,13.5769,8.8286,7.1676,6.2674,4.8764,2.6712,1.5477,1.2061,0.8888,0.6771,0.8375
2012-10-09,105-11,37.5533,131.2433,20.6597,20.7127,20.6979,19.7441,15.5055,14.5635,11.878,9.9489,9.5978,8.7298,6.7364,3.1735,1.3533,0.8506,0.8645
2012-12-14,105-11,37.5533,131.2433,14.6428,14.6858,14.6876,14.687000000000001,14.6913,14.6875,14.6684,14.5348,12.544,6.2319,3.0906,1.7412,0.9699,0.8106,0.7625000000000001
2013-02-25,105-11,37.5533,131.2433,10.37,10.36,10.37,10.37,10.37,10.37,10.35,9.77,8.4,5.1,3.99,1.78,1.03,0.82,0.5953
2013-04-15,105-11,37.5533,131.2433,11.98,11.97,11.84,10.93,8.42,5.79,4.21,3.07,2.49,1.84,1.19,0.99,0.8,0.64,0.5012
2013-06-09,105-11,37.5533,131.2433,19.62,19.58,17.86,16.51,13.39,9.55,6.29,4.87,3.48,2.39,1.54,1.21,0.83,0.69,0.6324000000000001
2013-08-20,105-11,37.5533,131.2433,26.91,23.66,19.09,17.01,15.99,14.26,11.96,10.79,9.68,4.73,2.73,1.68,0.99,0.8,0.7907000000000001
2013-10-27,105-11,37.5533,131.2433,19.87,19.88,19.88,19.86,17.53,16.24,14.63,11.65,10.42,7.97,4.09,2.0,1.14,0.83,0.9078
2013-12-08,105-11,37.5533,131.2433,15.23,15.26,15.25,15.26,15.3,14.32,12.71,12.02,11.48,10.19,8.52,4.7,1.32,1.03,0.786
2014-02-27,105-11,37.5533,131.2433,12.5216,11.173,11.1332,10.9687,11.1535,10.8362,10.6302,10.4175,9.6877,5.171,2.3076,1.2871,0.943,0.7792,0.6429
2014-04-17,105-11,37.5533,131.2433,13.8814,13.8656,13.8557,13.6818,12.6498,10.8564,8.5791,8.1377,6.2737,2.9045,1.5741,1.1537,0.8514,0.6833,0.6056
2014-06-10,105-11,37.5533,131.2433,18.9586,18.4764,16.4603,15.0477,12.9549,11.1297,10.6637,10.4917,10.2428,6.6711,2.4306,1.3471,0.9009999999999999,0.7649,0.7018
2014-08-16,105-11,37.5533,131.2433,23.639,23.5177,22.6899,18.0178,13.255999999999998,7.7483,4.7582,3.1965,1.9682,1.3387,1.1595,1.0267,0.7793,0.6609999999999999,0.6498
2014-10-19,105-11,37.5533,131.2433,20.5609,20.5584,20.2533,19.5202,18.6646,6.9348,4.8947,3.5467,2.4635,1.3058,1.0404,0.9511,0.7855,0.6694,0.8215
2014-12-10,105-11,37.5533,131.2433,15.5247,15.5203,15.5312,15.5316,15.2394,14.7649,13.948,12.78,7.747000000000001,3.0687,1.7480000000000002,1.1966,0.8908,0.7657,0.7572
2015-02-11,105-11,37.5533,131.2433,10.9946,10.9854,10.9892,10.994000000000002,10.9884,10.9897,10.9912,10.9904,10.3853,6.9276,3.0759,1.4137,0.9296,0.8168,0.7417
2015-04-15,105-11,37.5533,131.2433,11.3201,11.2904,10.9057,10.8694,10.8269,10.7791,10.6016,10.4366,10.4532,10.2556,8.0572,3.3818,1.2323,0.907,0.6733
2015-06-14,105-11,37.5533,131.2433,20.1725,19.572,16.8131,14.4376,12.1854,10.8708,10.575,10.4395,10.3736,9.7464,6.6803,3.0898,1.1573,0.8972,0.7494000000000001
2015-08-09,105-11,37.5533,131.2433,26.0865,20.8446,16.5919,15.1069,14.7636,12.2463,11.0399,10.5298,10.3216,8.2267,2.8803,1.6697,1.0803,0.879,0.7949
2015-10-23,105-11,37.5533,131.2433,21.0593,21.0595,21.0532,21.059,16.6392,15.7419,9.4706,5.9851,3.8186,1.7053,1.2591,1.0270000000000001,0.8398,0.7369,0.7908000000000001
2015-12-09,105-11,37.5533,131.2433,14.7446,14.7327,14.7332,14.7355,14.741,13.5207,11.9227,11.1595,10.6078,10.0249,6.8207,3.3681,1.2998,0.937,0.8035
2016-02-22,105-11,37.5533,131.2433,10.9486,10.9463,10.9478,10.9491,10.9476,10.9484,10.6923,9.509,7.8196,3.3446,1.5784,1.2317,0.8824,0.7491,0.6008
2016-04-12,105-11,37.5533,131.2433,12.93,12.9572,12.949000000000002,12.8861,12.1462,11.1266,10.4773,10.1431,8.9433,4.9005,2.4614,1.4464,0.9533,0.7837,0.665
2016-06-20,105-11,37.5533,131.2433,21.2859,21.0575,18.6019,17.4278,15.6255,14.4118,10.0295,6.2289,3.3978,1.9342,1.3194,1.068,0.8572,0.7136,0.673
2016-08-09,105-11,37.5533,131.2433,27.0315,25.5184,20.7362,18.402,16.5018,15.6841,14.3056,11.9365,8.979,2.9499,2.0906,1.4067,1.0241,0.83,0.7797000000000001
2016-10-13,105-11,37.5533,131.2433,22.0197,22.0324,22.0346,22.0507,20.4393,16.8918,15.7491,14.8888,11.9668,3.8994,2.0154,1.4313,0.9602,0.7751,0.9602
2016-12-12,105-11,37.5533,131.2433,15.9505,15.9679,15.9741,15.9774,15.9827,15.9949,15.9262,14.8789,12.6023,6.2985,2.915,1.6139,1.1592,0.8540000000000001,0.9466
2017-02-13,105-11,37.5533,131.2433,11.3671,11.3681,11.3419,11.2914,10.5327,10.1154,9.4508,5.6426,3.237,2.0432,1.4169,1.1932,0.853,0.7001,0.6269
2017-04-09,105-11,37.5533,131.2433,11.2963,11.3101,11.3073,11.1772,9.323,8.2778,5.3564,4.5236,2.9038,1.7222,1.2242,1.0237,0.8404,0.6839,0.5655
2017-06-20,105-11,37.5533,131.2433,19.7529,19.7179,18.6859,16.8867,14.6476,11.8865,9.2771,6.7084,4.2609,2.137,1.4584,1.1229,0.8202,0.6728,0.641
2017-08-17,105-11,37.5533,131.2433,26.1977,26.2047,25.3636,17.8704,15.2017,12.8916,11.5263,10.3852,8.9427,4.0125,1.6983,1.3034,0.9258,0.7411,0.7252000000000001
2017-10-19,105-11,37.5533,131.2433,19.7214,19.7235,19.7291,19.0754,16.0861,15.2005,13.2854,11.37,9.9404,4.3924,2.1226,1.4049,0.9885,0.7611,0.8548
2017-12-15,105-11,37.5533,131.2433,13.5818,13.5764,13.5572,13.4875,11.8403,11.1759,10.7841,8.3799,4.8776,2.1076,1.338,1.1117,0.8538,0.6997,0.5742
1997-08-27,105-12,37.5533,131.5633,24.91,24.61,22.81,15.24,11.1,6.42,3.43,2.28,1.83,1.29,0.92,0.78,0.57,0.43,0.622
1998-02-24,105-12,37.5533,131.5633,10.39,10.4,10.39,10.4,10.4,10.41,10.41,10.41,10.08,7.76,3.84,1.93,0.99,0.69,0.5967
1998-08-22,105-12,37.5533,131.5633,24.29,24.1,20.78,17.19,15.94,14.77,9.98,4.74,3.29,2.02,1.36,1.0,0.68,0.52,0.5855
1999-02-14,105-12,37.5533,131.5633,11.1,11.11,11.11,11.13,11.13,11.13,11.13,10.48,8.43,3.94,1.83,1.31,0.8,0.53,0.49920000000000003
1999-08-28,105-12,37.5533,131.5633,24.91,24.92,24.65,22.7,16.98,14.88,9.75,6.38,4.82,2.08,1.47,1.1,0.8,0.6,0.6917
2000-02-29,105-12,37.5533,131.5633,11.02,11.03,11.03,11.03,11.03,11.03,11.03,11.03,10.86,9.4,4.03,1.67,0.93,0.68,0.6028
2000-08-05,105-12,37.5533,131.5633,22.73,22.3,18.88,14.71,11.69,8.21,5.37,3.62,2.6,1.51,1.08,0.9,0.68,0.55,0.526
2001-02-18,105-12,37.5533,131.5633,11.08,11.08,11.08,11.07,10.37,7.77,4.71,3.46,2.1,1.4,1.03,0.87,0.66,0.53,0.4697
2001-08-23,105-12,37.5533,131.5633,26.6,26.63,22.25,17.28,16.28,14.06,11.31,8.71,5.94,2.52,1.26,0.94,0.77,0.55,0.6775
2002-02-15,105-12,37.5533,131.5633,8.16,8.37,8.19,8.11,8.07,7.6,3.98,2.54,1.76,1.13,0.92,0.79,0.64,0.49,0.4158
2003-02-25,105-12,37.5533,131.5633,10.13,10.21,10.22,10.22,9.82,8.64,5.91,3.83,2.31,1.34,1.07,0.88,0.64,0.51,0.5374
2003-08-13,105-12,37.5533,131.5633,24.03,23.95,21.31,19.04,15.77,14.58,12.54,9.61,8.92,4.89,2.21,1.28,0.79,0.62,0.7384000000000001
2004-02-12,105-12,37.5533,131.5633,9.95,10.12,9.99,9.97,9.73,9.59,9.44,8.55,5.64,2.5,1.25,0.88,0.68,0.57,0.5104000000000001
2004-08-12,105-12,37.5533,131.5633,26.9,25.53,17.62,15.3,12.88,11.12,10.48,10.23,10.01,8.88,5.25,2.08,0.94,0.72,0.7479
2005-03-15,105-12,37.5533,131.5633,8.41,8.07,8.44,8.45,8.4,8.2,5.26,3.0,1.71,1.17,0.89,0.75,0.57,0.48,0.4082
2005-08-27,105-12,37.5533,131.5633,22.64,16.89,13.81,11.59,9.84,7.4,5.22,2.89,2.21,1.45,1.09,0.92,0.68,0.57,0.5779000000000001
2006-02-23,105-12,37.5533,131.5633,9.12,9.12,9.12,9.09,7.23,5.34,4.98,3.12,2.5,1.43,1.13,0.91,0.65,0.54,0.453
2007-02-07,105-12,37.5533,131.5633,9.3292,9.3459,9.3586,9.3563,8.8861,8.402000000000001,5.6456,3.6632,2.5626,1.5736,1.1779,0.9681,0.7366,0.5923,0.4763
2007-08-18,105-12,37.5533,131.5633,25.1872,24.3323,23.4698,16.0643,12.1754,7.4853,4.5316,2.7482,2.0344,1.3139,1.0476,0.8788,0.6717,0.5651,0.5991000000000001
2008-02-19,105-12,37.5533,131.5633,11.5259,11.527999999999999,11.5221,11.5117,11.245,11.0281,10.708,10.5152,9.2848,4.2937,2.0752,1.3188,0.8339,0.6554,0.5945
2009-02-26,105-12,37.5533,131.5633,10.7732,10.7034,10.2677,10.222000000000001,10.1965,10.1577,10.0049,7.7174,4.853,2.23,1.1778,0.8937,0.669,0.5405,0.5236000000000001
2009-08-22,105-12,37.5533,131.5633,24.9692,24.965,24.0651,20.3996,16.9082,13.5813,10.4628,6.5951,4.2124,1.9811,1.3429,0.9863,0.7376,0.5946,0.6916
2010-02-23,105-12,37.5533,131.5633,8.7513,8.747,8.7466,8.3505,8.1238,7.3151,6.2752,5.8086,4.8585,2.3142,1.099,0.8936,0.7019,0.5891,0.5303
2011-02-19,105-12,37.5533,131.5633,7.2384,7.343,7.3415,7.3298,7.0761,6.8671,6.1349,3.9957,2.9993,1.7146,1.225,1.0001,0.7499,0.627,0.4465
2011-08-28,105-12,37.5533,131.5633,24.1712,20.3239,12.0347,9.6247,5.9311,3.6025,2.5826,1.8977,1.7049,1.4274,1.0993,0.9099,0.7011,0.5622,0.5302
2012-02-12,105-12,37.5533,131.5633,9.7481,9.7629,9.4255,9.4028,9.1742,9.017999999999999,8.9888,8.0595,5.1221,1.8261,1.3209,1.0703,0.8043,0.6446,0.5314
2012-08-24,105-12,37.5533,131.5633,26.2217,26.0631,22.6158,16.1618,10.3235,7.7629,6.1319,4.2635,2.9824,1.7744,1.2698,1.0266,0.7805,0.6526,0.7205
2013-02-25,105-12,37.5533,131.5633,5.93,5.93,5.93,5.93,5.89,5.31,4.34,3.29,2.45,1.47,1.17,1.01,0.77,0.61,0.4531
2013-08-20,105-12,37.5533,131.5633,27.28,21.2,16.91,16.15,15.3,12.97,11.17,9.92,7.44,2.79,1.74,1.2,0.89,0.74,0.7247
2014-02-27,105-12,37.5533,131.5633,10.9719,10.9662,10.962,10.9632,10.9653,10.9681,10.9711,10.974,10.9766,10.6581,6.8041,2.4368,0.992,0.8963,0.7345
2014-08-16,105-12,37.5533,131.5633,23.4894,23.1717,16.1442,12.2767,7.8685,4.0376,2.937,1.9898,1.5785,1.2244,1.0522,0.9503,0.7775,0.6535,0.5511
2015-02-11,105-12,37.5533,131.5633,10.886,10.875,10.8662,10.8308,10.4635,10.2211,7.6946,5.8818,4.2993,1.7395,1.1025,0.9888,0.8063,0.6863,0.617
2015-08-09,105-12,37.5533,131.5633,25.8958,23.2035,20.5232,16.5705,14.9013,13.3284,11.3042,10.5226,9.6584,6.1247,2.0811,1.3691,1.0927,0.8355,0.6478
2016-02-22,105-12,37.5533,131.5633,7.9739,7.9367,7.5832,7.5448,7.2039,6.7587,6.1753,4.6705,3.2007,1.6898,1.261,1.0611,0.83,0.708,0.5808
2016-08-09,105-12,37.5533,131.5633,27.5017,24.0012,18.7293,18.0078,15.799000000000001,14.9337,14.0641,9.2651,6.1348,2.9065,1.7006,1.3119999999999998,0.9042,0.7639,0.6924
2017-02-13,105-12,37.5533,131.5633,8.3438,8.3452,8.3475,8.3433,8.3444,8.3192,4.3969,2.5767,1.8808,1.4358,1.2025,1.0193,0.7853,0.6667,0.5474
2017-08-17,105-12,37.5533,131.5633,25.9668,25.9498,20.7977,17.7857,15.4184,12.5363,10.645999999999999,7.7735,4.7077,2.2064,1.3866,1.2062,0.8175,0.6981,0.6765
1997-08-27,105-13,37.5533,131.87,25.28,24.65,23.95,21.14,14.85,10.36,5.82,3.73,2.85,1.51,1.14,0.93,0.66,0.45,0.6743
1998-02-24,105-13,37.5533,131.87,10.36,10.37,10.37,10.39,10.39,10.39,10.39,10.38,10.1,6.81,3.13,1.87,1.0,0.62,0.5567
1998-08-22,105-13,37.5533,131.87,24.19,24.16,20.87,18.24,16.14,14.75,7.56,4.41,2.95,1.77,1.14,0.86,0.58,0.47,0.5754
1999-02-14,105-13,37.5533,131.87,11.08,11.08,11.09,11.08,11.08,11.08,11.07,8.2,7.78,2.9,1.59,1.25,0.81,0.58,0.4762
1999-08-28,105-13,37.5533,131.87,24.97,24.97,24.96,22.16,15.9,12.46,9.0,5.15,3.76,1.6,1.18,0.94,0.67,0.49,0.6923
2000-02-29,105-13,37.5533,131.87,10.69,10.69,10.69,10.69,10.66,9.16,7.18,7.0,6.79,2.93,1.37,1.05,0.74,0.56,0.5437000000000001
2000-08-06,105-13,37.5533,131.87,23.82,23.03,17.57,15.09,13.0,9.81,7.52,3.97,2.51,1.55,1.13,0.94,0.67,0.55,0.5492
2001-02-18,105-13,37.5533,131.87,9.57,9.57,9.5,9.35,8.8,6.86,3.2,2.32,1.75,1.26,0.93,0.77,0.61,0.53,0.452
2001-08-23,105-13,37.5533,131.87,27.14,27.09,22.18,17.39,15.29,13.29,10.66,7.71,4.27,2.09,1.12,0.88,0.64,0.54,0.6877
2002-02-15,105-13,37.5533,131.87,8.38,8.55,8.56,8.55,8.18,7.94,4.63,3.24,2.44,1.36,1.03,0.87,0.66,0.52,0.4062
2003-02-25,105-13,37.5533,131.87,9.66,9.97,9.97,9.97,9.93,9.56,8.13,4.49,2.62,1.29,0.97,0.8,0.6,0.47,0.5509000000000001
2003-08-13,105-13,37.5533,131.87,23.76,23.65,21.47,17.59,15.73,13.69,11.55,9.21,8.38,4.57,1.72,1.15,0.74,0.58,0.7438
2004-02-13,105-13,37.5533,131.87,10.56,10.93,10.91,10.84,10.76,10.71,9.27,9.02,7.79,3.37,1.51,1.03,0.71,0.56,0.5048
2004-08-13,105-13,37.5533,131.87,26.5,25.32,19.22,16.23,14.88,12.74,9.92,7.84,5.03,2.16,1.2,0.97,0.71,0.58,0.6708000000000001
2005-03-15,105-13,37.5533,131.87,7.68,7.62,7.67,7.7,7.7,7.46,3.93,2.07,1.53,1.15,0.94,0.79,0.59,0.48,0.4269
2005-08-27,105-13,37.5533,131.87,22.64,20.49,14.71,13.76,13.27,10.55,9.22,5.33,3.18,1.73,1.09,0.86,0.63,0.52,0.5496
2006-02-23,105-13,37.5533,131.87,8.51,8.51,8.46,8.26,7.83,7.48,6.81,3.97,2.89,1.52,1.12,0.94,0.72,0.59,0.4526
2007-02-07,105-13,37.5533,131.87,10.3284,10.3421,10.3394,10.3167,9.3699,7.8274,4.1991,2.762,2.0919,1.4635,1.0088,0.8440000000000001,0.6542,0.5189,0.4791
2007-08-17,105-13,37.5533,131.87,26.627,26.6219,24.5329,17.9504,13.6117,7.6379,4.8806,3.096,2.0851,1.3286,0.9604,0.7762,0.6182,0.5085,0.6231
2008-02-19,105-13,37.5533,131.87,10.8691,10.8758,10.8805,10.8806,10.882,10.8579,10.8373,10.8036,10.4766,4.7298,2.3326,1.6374,0.934,0.6414,0.5666
2009-02-26,105-13,37.5533,131.87,11.4902,11.4952,10.8408,10.7971,10.6988,10.1792,8.4616,5.8335,4.2213,1.5274,0.9957,0.8109,0.6412,0.5309,0.5212
2009-08-22,105-13,37.5533,131.87,25.2811,25.2124,24.479,20.8509,16.254,12.6611,10.762,7.5315,3.9614,1.9912,1.2329,0.9772,0.7341,0.5857,0.6817000000000001
2010-02-23,105-13,37.5533,131.87,8.9529,8.9556,8.8325,7.9459,7.8304,7.4081,5.0385,3.9287,2.7868,1.5279,0.9732,0.868,0.6819,0.5373,0.5252
2011-02-19,105-13,37.5533,131.87,9.0905,8.8989,8.6705,8.5209,8.0062,7.3975,7.0063,4.5427,3.6347,1.9304,1.2636,0.9881,0.7893,0.6445,0.4485
2011-08-28,105-13,37.5533,131.87,24.2832,22.9032,15.5989,11.1105,8.4827,4.7923,2.8789,1.8787,1.6747,1.238,0.9915,0.8564,0.6579999999999999,0.5511,0.5455
2012-02-12,105-13,37.5533,131.87,9.7878,9.7602,9.4158,9.16,9.0241,8.9496,7.2754,5.4647,2.1757,1.5354,1.1121,0.9317,0.6917,0.5579,0.5388000000000001
2012-08-24,105-13,37.5533,131.87,26.0871,25.9731,19.4585,13.5754,9.5072,7.2534,5.4675,4.0127,2.6997,1.7153,1.2742,1.0649,0.8154,0.6606,0.6748000000000001
2013-02-25,105-13,37.5533,131.87,6.54,6.54,6.43,6.37,6.03,4.77,3.23,2.4,1.92,1.24,1.02,0.89,0.71,0.58,0.4423
2013-08-20,105-13,37.5533,131.87,26.69,23.24,17.7,15.65,15.02,14.04,8.95,5.47,3.48,1.88,1.18,1.06,0.82,0.67,0.6981
2014-02-27,105-13,37.5533,131.87,10.9568,10.9477,10.9504,10.9601,10.975,10.997,10.9135,10.7694,10.745,8.9592,3.4743,1.5213,1.0222,0.7922,0.6919000000000001
2014-08-16,105-13,37.5533,131.87,23.4814,22.712,18.2929,14.2819,10.3368,6.621,4.131,2.5429,1.9984,1.222,1.0921,0.9548,0.804,0.6715,0.5467000000000001
2015-02-11,105-13,37.5533,131.87,8.4499,9.0623,9.0641,9.0544,9.0141,5.51,4.3384,2.6439,1.7982,1.2074,1.0496,0.9364,0.7811,0.6672,0.5674
2015-08-09,105-13,37.5533,131.87,25.9786,22.0705,20.4944,15.0137,14.911,13.0332,11.2301,10.5033,9.2994,4.2016,1.9946,1.4776,0.9653,0.8175,0.6211
2016-02-22,105-13,37.5533,131.87,10.2264,10.2053,9.9401,9.3572,8.9659,7.667999999999999,6.6665,5.5003,3.5976,1.955,1.2999,1.0355,0.8146,0.6804,0.5558000000000001
2016-08-09,105-13,37.5533,131.87,26.9049,22.9845,19.1455,17.0598,15.2761,11.2798,7.2592,4.7931,3.2965,1.6839,1.3459,1.1203,0.851,0.7287,0.6303000000000001
2017-02-13,105-13,37.5533,131.87,9.2401,9.2373,9.2358,9.0598,8.8731,7.6706,4.0268,2.266,1.7222,1.2801,1.1219,0.9709,0.7939,0.6939,0.5594
2017-08-17,105-13,37.5533,131.87,26.8297,26.8084,24.6828,20.1439,16.3702,11.5539,7.2728,4.7479,3.1581,1.5439,1.1027,0.9092,0.7331,0.6042,0.6519
1993-02-13,106-07,37.895,130.0,8.51,8.51,8.51,8.5,8.35,8.3,8.3,8.1,7.29,6.98,6.68,5.77,4.34,2.31,0.3685
1993-04-15,106-07,37.895,130.0,11.74,10.73,10.63,10.55,9.51,7.2,5.83,3.83,2.78,1.71,1.28,1.0,0.83,0.53,0.4546
1993-06-14,106-07,37.895,130.0,16.02,15.6,15.19,12.98,9.76,8.84,5.85,3.58,2.58,2.47,2.31,1.59,0.78,0.53,0.3941
1993-08-19,106-07,37.895,130.0,20.29,19.38,18.4,9.73,9.34,5.06,3.36,2.27,1.91,1.22,1.1,0.8,0.71,0.48,0.37510000000000004
1993-10-20,106-07,37.895,130.0,18.31,18.01,18.0,16.16,14.6,14.48,10.32,10.24,5.53,4.38,3.14,2.85,1.73,0.8,0.5749000000000001
1993-12-19,106-07,37.895,130.0,12.84,12.92,12.92,12.91,12.83,12.83,10.68,10.54,10.07,5.3,2.29,1.76,1.12,0.86,0.5278
1994-02-17,106-07,37.895,130.0,8.29,8.22,8.2,8.15,8.11,8.11,8.11,7.97,7.59,5.26,3.15,1.79,1.31,0.52,0.5246000000000001
1994-04-19,106-07,37.895,130.0,11.94,11.48,10.64,10.01,9.13,8.14,7.61,7.27,6.46,3.57,2.48,1.92,1.86,0.78,0.505
1994-06-16,106-07,37.895,130.0,18.53,16.67,14.56,14.35,8.49,7.91,7.6,6.63,5.26,2.76,1.95,1.44,0.91,0.59,0.4655
1994-08-07,106-07,37.895,130.0,26.22,21.98,18.3,16.18,14.3,12.54,9.49,8.09,7.98,7.43,4.89,4.6,1.89,0.79,0.6544
1994-10-20,106-07,37.895,130.0,17.64,17.64,17.54,15.86,11.56,8.64,7.81,7.73,7.09,3.86,2.33,1.54,1.09,0.64,0.539
1994-12-23,106-07,37.895,130.0,15.97,15.97,15.97,15.97,15.87,15.78,14.04,11.26,5.31,2.56,1.75,1.24,0.74,0.55,0.7108
1995-03-07,106-07,37.895,130.0,12.6,12.08,11.99,11.98,10.86,9.17,4.79,3.51,2.38,1.61,1.19,0.96,0.62,0.45,0.4264
1995-04-17,106-07,37.895,130.0,12.88,12.88,12.86,12.26,11.05,8.98,5.87,3.45,2.07,1.43,1.13,0.9,0.61,0.47,0.43260000000000004
